"No.Courge","X.Par","Traitement","TRT..","Rep1","Poids_g","HV.Pseudo","HV.Pénétrant","Pseudo.Cicatrice","Pseudo.bosse","Black.Rot"
"1046",45,18,"Rye+Gly",2,5,1800,0,0,0,10,0
"1047",46,18,"Rye+Gly",2,5,1190,0,0,0,0,0
"1048",47,18,"Rye+Gly",2,5,2470,0,0,0,1,0
"1049",48,18,"Rye+Gly",2,5,1750,0,0,0,0,0
"1050",49,18,"Rye+Gly",2,5,1330,0,0,0,0,0
"1051",50,18,"Rye+Gly",2,5,910,0,10,0,0,0
"1052",51,18,"Rye+Gly",2,5,1620,0,0,0,0,0
"1053",52,18,"Rye+Gly",2,5,870,5,0,0,0,0
"1054",53,18,"Rye+Gly",2,5,2430,1,0,5,0,0
"1055",1,19,"Rye",1,5,3170,0,0,0,1,0
"1056",2,19,"Rye",1,5,1780,0,0,0,1,0
"1057",3,19,"Rye",1,5,1240,1,0,0,0,0
"1058",4,19,"Rye",1,5,1500,5,0,5,0,0
"1059",5,19,"Rye",1,5,1490,0,0,0,0,0
"1060",6,19,"Rye",1,5,1650,0,0,1,0,0
"1061",7,19,"Rye",1,5,2150,0,0,5,5,0
"1062",8,19,"Rye",1,5,1370,0,0,0,0,0
"1063",9,19,"Rye",1,5,880,5,0,0,0,0
"1064",10,19,"Rye",1,5,2330,0,0,0,0,0
"1065",11,19,"Rye",1,5,1930,0,0,0,0,0
"1066",12,19,"Rye",1,5,1370,0,0,5,0,0
"1067",13,19,"Rye",1,5,1240,0,0,0,0,0
"1068",14,19,"Rye",1,5,990,0,0,5,0,0
"1069",15,19,"Rye",1,5,2410,5,0,0,0,0
"1070",16,19,"Rye",1,5,1720,0,0,0,0,0
"1071",17,19,"Rye",1,5,2570,0,0,0,0,0
"1072",18,19,"Rye",1,5,1110,0,0,0,0,0
"1073",19,19,"Rye",1,5,2570,0,0,0,1,0
"1074",20,19,"Rye",1,5,1590,1,0,0,0,0
"1075",21,19,"Rye",1,5,1230,1,0,0,0,0
"1076",22,19,"Rye",1,5,1890,0,0,1,0,0
"1077",23,19,"Rye",1,5,1710,0,0,5,0,0
"1078",24,19,"Rye",1,5,1010,10,0,0,0,0
"1079",25,19,"Rye",1,5,870,1,0,0,0,0
"1080",26,19,"Rye",1,5,1350,0,0,0,5,0
"1081",27,19,"Rye",1,5,1870,0,0,0,0,0
"1082",28,19,"Rye",1,5,2260,0,0,0,0,0
"1083",29,19,"Rye",1,5,1880,0,0,0,0,0
"1084",30,19,"Rye",1,5,1720,5,0,0,0,0
"1085",31,19,"Rye",1,5,1870,0,0,0,5,0
"1086",32,19,"Rye",1,5,2340,0,0,0,0,0
"1087",33,19,"Rye",1,5,1800,5,0,0,0,0
"1088",34,19,"Rye",1,5,1880,0,0,0,5,0
"1089",35,19,"Rye",1,5,1350,1,0,0,0,0
"1090",36,19,"Rye",1,5,2130,0,0,0,0,0
"1091",37,19,"Rye",1,5,2600,0,0,0,0,0
"1092",38,19,"Rye",1,5,1420,1,0,1,0,0
"1093",39,19,"Rye",1,5,1620,5,0,0,0,0
"1094",40,19,"Rye",1,5,1960,0,0,5,0,0
"1095",41,19,"Rye",1,5,930,1,0,0,0,0
"1096",42,19,"Rye",1,5,1000,0,0,0,1,0
"1097",43,19,"Rye",1,5,1350,0,0,0,0,0
"1098",44,19,"Rye",1,5,2550,0,0,10,5,0
"1099",45,19,"Rye",1,5,1870,0,0,0,10,0
"1100",46,19,"Rye",1,5,1400,0,0,5,0,0
"1101",47,19,"Rye",1,5,2510,0,0,0,0,0
"1102",48,19,"Rye",1,5,2430,1,0,0,0,0
"1103",49,19,"Rye",1,5,1770,0,0,5,0,0
"1104",50,19,"Rye",1,5,930,5,0,0,0,0
"1105",51,19,"Rye",1,5,1720,0,0,0,0,0
"1106",52,19,"Rye",1,5,2220,0,0,5,0,0
"1107",53,19,"Rye",1,5,1450,0,0,0,0,0
"1108",54,19,"Rye",1,5,1350,0,0,0,0,0
"1109",55,19,"Rye",1,5,1540,0,0,0,1,0
"1110",56,19,"Rye",1,5,1360,5,0,0,0,0
"1111",57,19,"Rye",1,5,2040,5,0,0,0,0
"1112",58,19,"Rye",1,5,1940,0,0,0,0,0
"1113",59,19,"Rye",1,5,1740,1,0,0,0,0
"1114",60,19,"Rye",1,5,2130,1,0,0,0,0
"1115",61,19,"Rye",1,5,890,0,0,0,0,0
"1116",1,20,"Soil",4,5,3880,15,0,0,0,0
"1117",2,20,"Soil",4,5,1290,5,0,0,0,0
"1118",3,20,"Soil",4,5,1920,10,0,10,0,0
"1119",4,20,"Soil",4,5,1290,0,0,0,0,0
"1120",5,20,"Soil",4,5,2220,0,0,5,0,0
"1121",6,20,"Soil",4,5,960,15,0,0,0,0
"1122",7,20,"Soil",4,5,1080,0,0,0,0,0
"1123",8,20,"Soil",4,5,1280,1,0,0,0,0
"1124",9,20,"Soil",4,5,1550,1,0,0,0,0
"1125",10,20,"Soil",4,5,2280,0,0,0,5,0
"1126",11,20,"Soil",4,5,1970,1,0,0,0,0
"1127",12,20,"Soil",4,5,1560,5,0,5,5,0
"1128",13,20,"Soil",4,5,1740,0,0,0,0,0
"1129",14,20,"Soil",4,5,2100,0,0,1,0,0
"1130",15,20,"Soil",4,5,2160,10,0,0,0,0
"1131",16,20,"Soil",4,5,740,0,0,5,0,0
"1132",17,20,"Soil",4,5,2980,1,0,1,0,0
"1133",18,20,"Soil",4,5,1390,0,50,0,0,0
"1134",19,20,"Soil",4,5,2930,5,0,1,0,0
"1135",20,20,"Soil",4,5,550,15,0,0,0,0
"1136",21,20,"Soil",4,5,1230,20,0,0,0,0
"1137",22,20,"Soil",4,5,1440,0,0,5,1,0
"1138",23,20,"Soil",4,5,1100,10,5,0,0,0
"1139",24,20,"Soil",4,5,2550,5,0,1,0,0
"1140",25,20,"Soil",4,5,1110,5,0,0,0,0
"1141",26,20,"Soil",4,5,1420,0,0,0,0,0
"1142",27,20,"Soil",4,5,1580,5,0,0,0,0
"1143",28,20,"Soil",4,5,1630,0,0,0,0,0
"1144",29,20,"Soil",4,5,1710,0,0,0,0,0
"1145",30,20,"Soil",4,5,1820,25,0,0,0,0
"1146",31,20,"Soil",4,5,2840,5,0,0,1,0
"1147",32,20,"Soil",4,5,1210,0,0,0,0,0
"1148",33,20,"Soil",4,5,1300,0,0,0,0,0
"1149",34,20,"Soil",4,5,1570,1,0,0,0,0
"1150",35,20,"Soil",4,5,800,10,0,0,0,0
"1151",36,20,"Soil",4,5,930,0,0,0,0,0
"1152",37,20,"Soil",4,5,980,1,0,5,0,0
"1153",38,20,"Soil",4,5,1480,0,0,5,1,0
"1154",39,20,"Soil",4,5,1520,5,0,0,5,0
"1155",40,20,"Soil",4,5,1910,5,0,0,1,0
"1156",41,20,"Soil",4,5,930,0,0,5,0,0
"1157",42,20,"Soil",4,5,1760,1,0,0,0,0
"1158",1,21,"Soil",4,6,2900,0,0,0,0,0
"1159",2,21,"Soil",4,6,1570,0,0,0,0,0
"1160",3,21,"Soil",4,6,2000,1,0,0,0,0
"1161",4,21,"Soil",4,6,1070,0,0,0,0,0
"1162",5,21,"Soil",4,6,2990,0,0,0,1,0
"1163",6,21,"Soil",4,6,2240,0,0,5,0,0
"1164",7,21,"Soil",4,6,2360,0,0,0,0,0
"1165",8,21,"Soil",4,6,1740,0,0,0,0,0
"1166",9,21,"Soil",4,6,1620,5,10,0,0,0
"1167",10,21,"Soil",4,6,880,5,0,0,0,0
"1168",11,21,"Soil",4,6,1810,10,50,1,0,0
"1169",12,21,"Soil",4,6,1470,0,0,0,0,0
"1170",13,21,"Soil",4,6,1480,5,0,0,0,0
"1171",14,21,"Soil",4,6,1480,0,0,1,0,0
"1172",15,21,"Soil",4,6,1630,0,0,0,0,0
"1173",16,21,"Soil",4,6,2060,1,15,0,0,0
"1174",17,21,"Soil",4,6,2250,0,0,0,5,0
"1175",18,21,"Soil",4,6,1650,5,15,10,0,0
"1176",19,21,"Soil",4,6,1030,5,1,0,0,0
"1177",20,21,"Soil",4,6,2460,10,20,0,0,0
"1178",21,21,"Soil",4,6,1700,0,0,0,0,0
"1179",22,21,"Soil",4,6,1230,0,0,0,0,0
"1180",23,21,"Soil",4,6,1750,0,0,5,1,0
"1181",24,21,"Soil",4,6,1620,5,10,0,0,0
"1182",25,21,"Soil",4,6,1610,0,0,0,1,0
"1183",26,21,"Soil",4,6,1620,5,5,0,0,0
"1184",27,21,"Soil",4,6,1720,0,0,0,5,0
"1185",28,21,"Soil",4,6,1330,0,0,0,0,0
"1186",29,21,"Soil",4,6,1830,0,0,10,0,0
"1187",30,21,"Soil",4,6,900,5,5,0,0,0
"1188",31,21,"Soil",4,6,740,5,1,0,0,0
"1189",32,21,"Soil",4,6,1450,0,0,0,0,0
"1190",33,21,"Soil",4,6,1800,5,0,0,5,0
"1191",34,21,"Soil",4,6,1380,10,40,0,0,0
"1192",35,21,"Soil",4,6,2170,0,0,0,0,0
"1193",36,21,"Soil",4,6,1460,0,0,5,0,0
"1194",37,21,"Soil",4,6,1230,0,0,1,0,0
"1195",38,21,"Soil",4,6,1120,0,0,0,0,0
"1196",39,21,"Soil",4,6,1460,0,0,0,1,0
"1197",40,21,"Soil",4,6,680,5,0,0,0,0
"1198",41,21,"Soil",4,6,1030,0,0,10,0,0
"1199",42,21,"Soil",4,6,810,1,0,0,0,0
"1200",43,21,"Soil",4,6,1100,0,0,0,0,0
"1201",44,21,"Soil",4,6,2880,0,0,0,0,0
"1202",1,22,"Rye",1,6,2090,0,0,0,1,0
"1203",2,22,"Rye",1,6,4190,0,0,5,0,0
"1204",3,22,"Rye",1,6,2490,0,20,0,0,0
"1205",4,22,"Rye",1,6,2180,0,0,0,0,0
"1206",5,22,"Rye",1,6,1670,0,0,5,0,0
"1207",6,22,"Rye",1,6,1950,0,0,0,1,0
"1208",7,22,"Rye",1,6,2520,0,0,0,0,0
"1209",8,22,"Rye",1,6,1940,0,0,0,0,0
"1210",9,22,"Rye",1,6,1450,0,0,0,1,0
"1211",10,22,"Rye",1,6,1080,0,0,0,5,0
"1212",11,22,"Rye",1,6,2140,0,15,0,0,0
"1213",12,22,"Rye",1,6,3470,0,0,0,0,0
"1214",13,22,"Rye",1,6,2000,0,0,0,0,0
"1215",14,22,"Rye",1,6,2000,0,0,0,0,0
"1216",15,22,"Rye",1,6,990,0,0,0,1,0
"1217",16,22,"Rye",1,6,2130,0,0,0,0,0
"1218",17,22,"Rye",1,6,1520,5,0,5,0,0
"1219",18,22,"Rye",1,6,2410,0,0,0,1,0
"1220",19,22,"Rye",1,6,2410,0,0,5,0,0
"1221",20,22,"Rye",1,6,2630,1,0,0,0,0
"1222",21,22,"Rye",1,6,1780,1,0,5,0,0
"1223",22,22,"Rye",1,6,1440,0,0,1,0,0
"1224",23,22,"Rye",1,6,2140,0,0,5,0,0
"1225",24,22,"Rye",1,6,1970,1,0,0,0,0
"1226",25,22,"Rye",1,6,1310,0,0,0,0,0
"1227",26,22,"Rye",1,6,1140,0,0,0,0,0
"1228",27,22,"Rye",1,6,1200,1,0,0,0,0
"1229",28,22,"Rye",1,6,1450,0,0,5,0,0
"1230",29,22,"Rye",1,6,1450,0,0,10,0,0
"1231",30,22,"Rye",1,6,780,0,0,0,0,0
"1232",31,22,"Rye",1,6,1330,0,0,0,1,0
"1233",32,22,"Rye",1,6,1310,1,0,5,0,0
"1234",33,22,"Rye",1,6,1310,5,5,5,0,0
"1235",34,22,"Rye",1,6,1090,0,0,0,0,0
"1236",35,22,"Rye",1,6,2530,0,0,0,0,0
"1237",36,22,"Rye",1,6,1400,0,5,0,0,0
"1238",37,22,"Rye",1,6,1990,1,0,0,0,0
"1239",38,22,"Rye",1,6,1560,1,10,0,0,0
"1240",39,22,"Rye",1,6,1090,0,5,0,0,0
"1241",40,22,"Rye",1,6,2900,1,0,0,0,0
"1242",41,22,"Rye",1,6,1430,5,0,0,0,0
"1243",42,22,"Rye",1,6,1390,1,0,0,0,0
"1244",43,22,"Rye",1,6,2370,1,0,0,0,0
"1245",44,22,"Rye",1,6,2720,1,0,0,0,0
"1246",45,22,"Rye",1,6,1630,0,0,5,0,0
"1247",46,22,"Rye",1,6,1670,5,0,1,0,0
"1248",47,22,"Rye",1,6,1440,0,0,0,0,0
"1249",48,22,"Rye",1,6,1240,5,0,5,5,0
"1250",49,22,"Rye",1,6,1330,0,0,1,0,0
"1251",50,22,"Rye",1,6,1460,0,0,5,0,0
"1252",51,22,"Rye",1,6,1870,5,0,5,0,0
"1253",52,22,"Rye",1,6,9980,0,0,0,0,0
"1254",53,22,"Rye",1,6,2010,0,0,0,0,0
"1255",54,22,"Rye",1,6,1890,0,0,5,0,0
"1256",55,22,"Rye",1,6,1370,0,0,0,0,0
"1257",56,22,"Rye",1,6,520,0,15,0,0,0
"1258",57,22,"Rye",1,6,1720,0,0,5,0,0
"1259",58,22,"Rye",1,6,860,1,0,0,0,0
"1260",59,22,"Rye",1,6,660,0,0,5,0,0
"1261",1,23,"Plastic",3,6,1380,5,0,0,5,0
"1262",2,23,"Plastic",3,6,1490,0,0,0,0,0
"1263",3,23,"Plastic",3,6,1610,1,0,0,5,1
"1264",4,23,"Plastic",3,6,570,0,0,0,0,0
"1265",5,23,"Plastic",3,6,1820,0,0,1,0,0
"1266",6,23,"Plastic",3,6,1150,0,0,0,0,0
"1267",7,23,"Plastic",3,6,1110,0,0,0,0,0
"1268",8,23,"Plastic",3,6,1840,5,0,0,5,0
"1269",9,23,"Plastic",3,6,1090,0,0,0,0,0
"1270",10,23,"Plastic",3,6,1490,0,0,0,0,0
"1271",11,23,"Plastic",3,6,1400,0,5,0,1,0
"1272",12,23,"Plastic",3,6,1100,1,0,5,0,0
"1273",13,23,"Plastic",3,6,1370,5,0,0,0,0
"1274",14,23,"Plastic",3,6,950,0,0,5,0,0
"1275",15,23,"Plastic",3,6,1590,0,0,0,0,0
"1276",16,23,"Plastic",3,6,1750,1,0,0,0,0
"1277",17,23,"Plastic",3,6,2500,0,0,1,0,0
"1278",18,23,"Plastic",3,6,1660,5,0,0,0,0
"1279",19,23,"Plastic",3,6,1950,5,0,0,5,0
"1280",20,23,"Plastic",3,6,1130,10,0,0,0,0
"1281",21,23,"Plastic",3,6,1410,0,0,5,5,0
"1282",22,23,"Plastic",3,6,930,1,0,0,0,0
"1283",23,23,"Plastic",3,6,1480,1,0,0,0,0
"1284",24,23,"Plastic",3,6,1670,5,0,1,0,0
"1285",25,23,"Plastic",3,6,1810,1,0,0,0,0
"1286",26,23,"Plastic",3,6,1950,1,0,1,0,0
"1287",27,23,"Plastic",3,6,1440,5,0,0,0,0
"1288",28,23,"Plastic",3,6,1230,0,0,0,5,0
"1289",29,23,"Plastic",3,6,1660,0,0,0,1,0
"1290",30,23,"Plastic",3,6,1930,0,0,0,5,0
"1291",31,23,"Plastic",3,6,2380,0,0,0,0,0
"1292",32,23,"Plastic",3,6,1510,0,0,0,0,0
"1293",33,23,"Plastic",3,6,1730,0,10,1,0,5
"1294",34,23,"Plastic",3,6,1690,0,0,1,0,0
"1295",35,23,"Plastic",3,6,1670,0,0,5,0,0
"1296",36,23,"Plastic",3,6,1260,0,0,0,0,0
"1297",37,23,"Plastic",3,6,1280,5,5,0,0,0
"1298",38,23,"Plastic",3,6,1490,0,10,5,0,0
"1299",39,23,"Plastic",3,6,1520,0,0,5,5,0
"1300",40,23,"Plastic",3,6,1020,5,0,5,0,0
"1301",41,23,"Plastic",3,6,1590,10,0,0,0,0
"1302",42,23,"Plastic",3,6,680,0,10,0,0,0
"1303",43,23,"Plastic",3,6,1160,0,0,0,0,0
"1304",44,23,"Plastic",3,6,1050,0,0,1,0,0
"1305",45,23,"Plastic",3,6,1100,0,0,0,1,0
"1306",46,23,"Plastic",3,6,1840,0,0,5,0,0
"1307",47,23,"Plastic",3,6,2110,0,0,1,0,0
"1308",48,23,"Plastic",3,6,1160,0,0,0,0,0
"1309",49,23,"Plastic",3,6,1350,0,0,0,0,0
"1310",50,23,"Plastic",3,6,810,5,0,0,0,0
"1311",51,23,"Plastic",3,6,990,0,25,0,0,0
"1312",52,23,"Plastic",3,6,2270,1,0,0,0,0
"1313",53,23,"Plastic",3,6,1160,0,0,5,1,0
"1314",54,23,"Plastic",3,6,890,0,10,0,1,0
"1315",55,23,"Plastic",3,6,1390,0,0,0,1,0
"1316",56,23,"Plastic",3,6,370,5,1,0,0,0
"1317",57,23,"Plastic",3,6,770,1,0,0,0,0
"1318",58,23,"Plastic",3,6,1240,1,0,1,0,0
"1319",59,23,"Plastic",3,6,1550,0,5,0,0,0
"1320",60,23,"Plastic",3,6,1370,0,0,5,0,0
"1321",61,23,"Plastic",3,6,1430,1,0,0,0,0
"1322",62,23,"Plastic",3,6,1280,0,0,0,5,0
"1323",63,23,"Plastic",3,6,2080,0,0,5,0,0
"1324",64,23,"Plastic",3,6,1210,0,0,1,0,0
"1325",65,23,"Plastic",3,6,1810,1,0,5,1,0
"1326",66,23,"Plastic",3,6,1680,1,0,0,0,0
"1327",67,23,"Plastic",3,6,1110,1,0,0,0,0
"1328",68,23,"Plastic",3,6,1030,0,0,0,0,0
"1329",69,23,"Plastic",3,6,730,0,0,0,0,0
"1330",70,23,"Plastic",3,6,1040,0,0,0,0,0
"1331",71,23,"Plastic",3,6,1570,5,0,1,1,0
"1332",72,23,"Plastic",3,6,1160,0,10,0,0,0
"1333",73,23,"Plastic",3,6,800,0,5,0,0,0
"1334",74,23,"Plastic",3,6,1520,0,0,5,5,0
"1335",75,23,"Plastic",3,6,1160,1,0,1,0,0
"1336",76,23,"Plastic",3,6,1380,0,0,0,0,0
"1337",77,23,"Plastic",3,6,1820,0,0,0,5,0
"1338",78,23,"Plastic",3,6,1040,1,0,1,0,0
"1339",79,23,"Plastic",3,6,570,1,0,0,0,0
"1340",80,23,"Plastic",3,6,900,0,0,5,0,0
"1341",81,23,"Plastic",3,6,610,1,0,0,0,0
"1342",1,24,"Rye+Gly",2,6,2410,1,0,0,0,0
"1343",2,24,"Rye+Gly",2,6,2700,0,0,0,1,0
"1344",3,24,"Rye+Gly",2,6,630,1,0,0,0,0
"1345",4,24,"Rye+Gly",2,6,1280,0,0,5,0,0
"1346",5,24,"Rye+Gly",2,6,2320,1,0,0,0,0
"1347",6,24,"Rye+Gly",2,6,990,5,0,0,0,0
"1348",7,24,"Rye+Gly",2,6,1350,0,0,0,0,0
"1349",8,24,"Rye+Gly",2,6,1430,0,0,0,5,0
"1350",9,24,"Rye+Gly",2,6,2940,5,0,0,0,0
"1351",10,24,"Rye+Gly",2,6,1080,0,0,0,1,0
"1352",11,24,"Rye+Gly",2,6,2650,0,5,0,0,0
"1353",12,24,"Rye+Gly",2,6,1170,0,0,0,0,0
"1354",13,24,"Rye+Gly",2,6,2150,0,0,5,0,0
"1355",14,24,"Rye+Gly",2,6,1370,0,0,0,0,0
"1356",15,24,"Rye+Gly",2,6,2430,1,0,0,0,0
"1357",16,24,"Rye+Gly",2,6,2180,0,0,5,0,0
"1358",17,24,"Rye+Gly",2,6,1410,0,0,5,0,0
"1359",18,24,"Rye+Gly",2,6,1090,0,0,0,0,0
"1360",19,24,"Rye+Gly",2,6,2130,0,0,0,1,0
"1361",20,24,"Rye+Gly",2,6,2550,0,0,0,0,0
"1362",21,24,"Rye+Gly",2,6,1790,5,0,1,0,0
"1363",22,24,"Rye+Gly",2,6,1990,0,0,0,0,0
"1364",23,24,"Rye+Gly",2,6,1920,0,5,5,0,0
"1365",24,24,"Rye+Gly",2,6,2120,0,0,0,0,0
"1366",25,24,"Rye+Gly",2,6,1600,5,0,0,0,0
"1367",26,24,"Rye+Gly",2,6,1890,0,0,0,1,0
"1368",27,24,"Rye+Gly",2,6,890,0,0,0,0,0
"1369",28,24,"Rye+Gly",2,6,1960,5,0,10,0,0
"1370",29,24,"Rye+Gly",2,6,1090,0,5,5,0,0
"1371",30,24,"Rye+Gly",2,6,1320,0,0,10,0,0
"1372",31,24,"Rye+Gly",2,6,1410,0,0,1,0,0
"1373",32,24,"Rye+Gly",2,6,650,0,5,0,0,0
"1374",33,24,"Rye+Gly",2,6,1690,1,0,0,0,0
"1375",34,24,"Rye+Gly",2,6,1950,1,0,5,0,0
"1376",35,24,"Rye+Gly",2,6,1350,0,0,0,0,0
"1377",36,24,"Rye+Gly",2,6,1470,0,0,5,0,0
"1378",37,24,"Rye+Gly",2,6,2770,1,0,0,0,0
"1379",38,24,"Rye+Gly",2,6,1630,0,0,0,0,0
"1380",39,24,"Rye+Gly",2,6,990,0,0,1,1,0
"1381",40,24,"Rye+Gly",2,6,1770,0,0,0,0,0
"1382",41,24,"Rye+Gly",2,6,1600,1,0,0,0,0
"1383",42,24,"Rye+Gly",2,6,560,0,0,5,0,0
"1384",43,24,"Rye+Gly",2,6,1030,0,0,1,5,0
"1385",44,24,"Rye+Gly",2,6,2220,0,0,0,0,0
"1386",45,24,"Rye+Gly",2,6,2270,0,15,0,0,0
"1387",46,24,"Rye+Gly",2,6,660,0,0,0,0,0
"1388",47,24,"Rye+Gly",2,6,1200,0,0,0,0,0
"1389",48,24,"Rye+Gly",2,6,1570,0,0,0,0,0
